OrderID,Amount,OrderDate,CustomerID
614OS21121070914836,0,2021-12-10 20:22:42,4610081
614OS21121066440296,0,2021-12-10 19:46:06,4608578
614OS21121066440296,0,2021-12-10 19:46:06,4608578
614OS21121066440296,0,2021-12-10 19:46:06,4608578
614OS21121066440296,0,2021-12-10 19:46:06,4608578
614OS21121070890790,"175,000",2021-12-10 19:41:55,4619882
614OS21121066446640,"115,300",2021-12-10 18:30:31,1466445
614OS21121065533403,"104,500",2021-12-10 18:27:25,1466445
614OS21121065533403,"118,300",2021-12-10 18:27:25,1466445
614OS21121065533403,"64,500",2021-12-10 18:27:25,1466445
614OS21121065533403,"49,500",2021-12-10 18:27:25,1466445
614OS21121065533403,"84,500",2021-12-10 18:27:25,1466445
614OS21121065533403,"132,300",2021-12-10 18:27:25,1466445
614OS21121065533403,"94,500",2021-12-10 18:27:25,1466445
614OS21121065533403,"174,300",2021-12-10 18:27:25,1466445
614OS21121066322203,"89,100",2021-12-10 18:27:19,1466445
614OS21121066322203,"46,000",2021-12-10 18:27:19,1466445
614OS21121066322203,"23,000",2021-12-10 18:27:19,1466445
614OS21121066322203,"25,000",2021-12-10 18:27:19,1466445
614OS21121066322203,"44,000",2021-12-10 18:27:19,1466445
614OS21121064844590,"47,000",2021-12-10 18:20:46,4673446
614OS21121064844590,"62,000",2021-12-10 18:20:46,4673446
614OS21121065421010,"139,000",2021-12-10 18:12:12,4615767
614OS21121064853150,"99,000",2021-12-10 18:10:17,3156790
614OS21121064853150,"459,000",2021-12-10 18:10:17,3156790
614OS21121064532010,"89,000",2021-12-10 18:00:48,4632917
614OS21121064711696,"39,000",2021-12-10 18:00:41,4632917
614OS21121064496276,"215,000",2021-12-10 17:59:01,4632917
614OS21121064519743,"132,300",2021-12-10 17:56:45,4632917
614OS21121064341820,"830,000",2021-12-10 17:55:28,4632917
614OS21121064341820,"85,000",2021-12-10 17:55:28,4632917
614OS21121064341820,"139,000",2021-12-10 17:55:28,4632917
614OS21121064341820,"184,500",2021-12-10 17:55:28,4632917
614OS21121059887686,"160,300",2021-12-10 17:55:15,4632917
614OS21121064180806,"160,300",2021-12-10 17:54:51,4632917
